Orden de gobierno,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Responsable de la UC,Código del expediente,Referencia del expediente,Clave CUCOP,Título del expediente,Plantilla del expediente,Fundamento legal,Número de procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo Procedimiento,Forma de participación,Código del contrato,Núm. de control del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe DRC,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Clave del programa federal,Fecha de firma del contrato,Contrato marco,Compra consolidada,Contrato plurianual,Clave de cartera SHCP,Folio en el RUPC,rfc,Proveedor o contratista,Estratificación,Clave del país de la empresa,RFC verificado en el SAT,Crédito externo,Organismo financiero,Dirección del anuncio
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2546336,LA-050GYR079-E1-2023,"2460, 2480, 2490, 2910, 2920, 2950",ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023 ,01. Licitación Pública LAASSP,,LA-050GYR079-E1-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:02,2023-01-09 10:00,,Adquisiciones,,Electrónica,2949894,GOC23006,GOC23006 ADQUISICIÓN DE MATERIAL DE ELECTRICIDAD 1125699 - ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,2023-01-19,2023-12-31,"431,034",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,HUGO DANIEL LOPEZ BENHUMEA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546336
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2546336,LA-050GYR079-E1-2023,"2460, 2480, 2490, 2910, 2920, 2950",ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023 ,01. Licitación Pública LAASSP,,LA-050GYR079-E1-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:02,2023-01-09 10:00,,Adquisiciones,,Electrónica,2949909,GOC23007,GOC23007 ADQUISICION DE HERRAMIENTA MENOR 1125699 - ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,2023-01-19,2023-12-31,"132,759",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,HUGO DANIEL LOPEZ BENHUMEA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546336
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR008,IMSS-Oficina de Adquisición de Bienes y Contratación de Servicios #050GYR008,María del Rosario González Olán,2553780,,2550,AA-050GYR008-E16-2023 CONTRATACION DEL SERVICIO DE LENTES PARA 2023,05. Adjudicación Directa LAASSP,Art. 42 párrafo primero,AA-050GYR008-E16-2023,,2022-12-19 13:08,2022-12-28 08:00,,Adquisiciones,,Electrónica,2949910,P3M0001,Lentes para trabajadores,CONTRATACION DEL SEREVICIO DE LENTES PARA 2023,2023-01-05,2023-12-31,"185,687",MXN,Activo,0,,2023-01-19 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,ADELA MINERVA AVILA MENA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553780
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR015,IMSS-DEPARTAMENTO DE ADQUISICION DE BIENES Y CONTRATACION DE SERVICIOS #050GYR015,Pedro Sánchez Ascencio,2552220,C3M0008,3560,LA-050GYR015-E423-2022 SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A SISTEMA DE ALARMAS DE GUARDERÍA ORDINARIA No. 01,01. Licitación Pública LAASSP,,LA-050GYR015-E423-2022,2023-01-13 00:00:00 GMT,2022-12-29 13:30,2023-01-10 10:30,,Servicios,,Electrónica,2949917,C3M0008,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A SISTEMA DE ALARMA EN GUARDERIA ORDINARIA No. 001 DEL OOAD TABASCO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A SISTEMA DE ALARMAS DE GUARDERÍA ORDINARIA No. 01,2023-01-18,2023-12-31,"189,655",MXN,Activo,0,,2023-01-18 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"6,768",MAB080826HA6,MG & B SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2552220
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR008,IMSS-Oficina de Adquisición de Bienes y Contratación de Servicios #050GYR008,María del Rosario González Olán,2553783,,"3780, 3790",IA-050GYR008-E17-2023 SERVICIO DE MENSAJERIA 2023,03. Invitación a Cuando Menos Tres Personas LAASSP,Art. 42 párrafo primero,IA-050GYR008-E17-2023,2023-01-06 00:00:00 GMT,2022-12-19 13:30,2022-12-29 08:00,,Servicios,,Electrónica,2949921,S3M0003,Mensajeria,SERVICIO DE MENSAJERIA PARA 2020 ,2023-01-06,2023-12-31,"1,005,790",MXN,Activo,0,,2023-01-20 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,ABRAHAM RAMON CAB VAZQUEZ,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553783
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR008,IMSS-Oficina de Adquisición de Bienes y Contratación de Servicios #050GYR008,María del Rosario González Olán,2550526,,"3580, 3590",LA-050GYR008-E10-2023 SERVICIO DE FAUNA NOCIVA URBANA PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR008-E10-2023,2023-01-12 00:00:00 GMT,2022-12-20 08:09,2023-01-05 08:00,,Servicios,,Electrónica,2949946,S3M0007,Fauna nociva,SERVICIO DE FAUNA NOCIVA URBANA PARA 2023,2023-01-31,2023-12-31,"1,540,000",MXN,Activo,0,,2023-01-26 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"418,282",DAN130930JI5,DUO ALTO NIVEL EN SERVICIOS SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2550526
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2546336,LA-050GYR079-E1-2023,"2460, 2480, 2490, 2910, 2920, 2950",ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023 ,01. Licitación Pública LAASSP,,LA-050GYR079-E1-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:02,2023-01-09 10:00,,Adquisiciones,,Electrónica,2949957,GOC23008,GOC23008 ADQUISICION DE MATERIAL DE PLOMERIA 1125699 - ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,2023-01-19,2023-12-31,"387,931",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,HUGO DANIEL LOPEZ BENHUMEA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546336
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2546336,LA-050GYR079-E1-2023,"2460, 2480, 2490, 2910, 2920, 2950",ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023 ,01. Licitación Pública LAASSP,,LA-050GYR079-E1-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:02,2023-01-09 10:00,,Adquisiciones,,Electrónica,2949963,GOC23009,GOC23009 ADQUISICION DE MATERIAL DE FERRETERIA 1125699 - ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,2023-01-19,2023-12-31,"357,759",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,HUGO DANIEL LOPEZ BENHUMEA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546336
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2546336,LA-050GYR079-E1-2023,"2460, 2480, 2490, 2910, 2920, 2950",ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023 ,01. Licitación Pública LAASSP,,LA-050GYR079-E1-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:02,2023-01-09 10:00,,Adquisiciones,,Electrónica,2949965,GOC23010,GOC23010 ADQUISICION DE MATERIAL DE PINTURA 1125699 - ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,ADQUISICIÓN DE MATERIALES Y REFACCIONES PARA EL EJERCICIO FISCAL 2023,2023-01-19,2023-12-31,"103,448",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"180,871",,JORGE ALBERTO CORONADO MOTA,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2546336
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR015,IMSS-DEPARTAMENTO DE ADQUISICION DE BIENES Y CONTRATACION DE SERVICIOS #050GYR015,Pedro Sánchez Ascencio,2542975,,3120,LA-050GYR015-E376-2022 SERVICIO DE SUMINISTRO DE GAS LP,01. Licitación Pública LAASSP,,LA-050GYR015-E376-2022,2022-12-23 00:00:00 GMT,2022-12-08 13:46,2022-12-20 08:30,,Servicios,,Electrónica,2949964,DSGN222811050002,SERVICIO DE SUMINISTRO DE GAS LP EN CILINDROS Y ESTACIONARIO PARA UNIDADES MÉDICAS Y NO MÉDICAS,"LA-050GYR015-E376-2022 SERVICIO DE SUMINISTRO DE GAS LP
",2023-01-01,2023-12-31,"5,603,448",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,GRG850304TX7,GRUPO RAMA GAS S.A. DE C.V.,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2542975
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR008,IMSS-Oficina de Adquisición de Bienes y Contratación de Servicios #050GYR008,María del Rosario González Olán,2553638,,3390,LA-050GYR008-E15-2023 CONTRATACION DEL SERVICIO INTEGRAL DE ANESTESIA PARA 2023,01. Licitación Pública LAASSP,,LA-050GYR008-E15-2023,2023-01-12 00:00:00 GMT,2022-12-27 07:47,2023-01-09 08:00,,Servicios,,Electrónica,2949968,SEIN232404300019,Servicio de anestecia,CONTRATACION DEL SERVICIO INTEGRAL DE ANESTESIA PARA 2023,2023-01-12,2023-07-20,"11,612,500",MXN,Activo,0,,2023-01-26 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,"18,630",CPL8512305I2,CASA PLARRE SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553638
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2549299,LA-050GYR079-E2-2023,"3510, 3520, 3540, 3570, 3580, 3590",Contratación de Servicios de Conservación para el ejercicio Fiscal 2023,01. Licitación Pública LAASSP,,LA-050GYR079-E2-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:16,2023-01-06 09:00,,Servicios,,Electrónica,2950002,C3M0001,C3M0001 SERVICIO DE LAVADO Y CONFECCIÓN DE CORTINAS,Contratación de Servicios de Conservación para el ejercicio Fiscal 2023,2023-01-19,2023-12-31,"151,724",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,EDNA DEJANIRA MERCADO CLAUDIO,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2549299
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2549299,LA-050GYR079-E2-2023,"3510, 3520, 3540, 3570, 3580, 3590",Contratación de Servicios de Conservación para el ejercicio Fiscal 2023,01. Licitación Pública LAASSP,,LA-050GYR079-E2-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:16,2023-01-06 09:00,,Servicios,,Electrónica,2950005,C3M0002,C3M0002 SERVICIO DE LIMPIEZA DE VIDRIOS Y LAVADO DE ÁREAS PÉTREAS,Contratación de Servicios de Conservación para el ejercicio Fiscal 2023,2023-01-19,2023-12-31,"155,172",MXN,Activo,0,,2023-02-01 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,,EDNA DEJANIRA MERCADO CLAUDIO,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2549299
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR079,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",Ma. Guadalupe Soto Castañeda,2549299,LA-050GYR079-E2-2023,"3510, 3520, 3540, 3570, 3580, 3590",Contratación de Servicios de Conservación para el ejercicio Fiscal 2023,01. Licitación Pública LAASSP,,LA-050GYR079-E2-2023,2023-01-12 00:00:00 GMT,2022-12-22 20:16,2023-01-06 09:00,,Servicios,,Electrónica,2950006,C3M0003,C3M0003 SERVICIO DE PRUEBAS A TABLEROS DE AISLAMIENTO,Contratación de Servicios de Conservación para el ejercicio Fiscal 2023,2023-01-19,2023-12-31,"106,000",MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,"185,760",ICJ081202DZ0,INTEGRADORA CJ SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2549299
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950073,D3P0022,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"288,625",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,,ASO160613UT8,AXANA SALUD OCUPACIONAL SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950074,D3P0024,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"16,304",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"697,803",CDC080117B41,CO&CO DISTRIBUIDORA Y COMERCIALIZADORA DE DISPOSITIVOS MEDICOS SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950075,D3P0023,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"94,676",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"731,736",CCF180213TK5,CENTRO DE COMERCIALIZACION Y FABRICACION DE MOBILIARIO Y EQUIPO MEDICO SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950076,D3P0027,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"21,720",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"16,071",CHO0107317DA,CONSORCIO HOSPITALARIO SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950077,D3P0033,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"24,697",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"5,323",QIS9807103R1,QUIMICA INDUSTRIAL Y DE SALUD SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950078,D3P0025,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"57,992",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"464,924",CLI1504291N6,COMERCIALIZADORA LINI SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950079,D3P0035,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"42,715",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,,TRE840702S42,TRENKES SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950080,D3P0028,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"31,906",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,,DMA2108111P5,DISPOSITIVOS MEDICOS ABIANT SAS DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950081,D3P0030,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"108,384",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"6,126",GEM040204HC6,GRUPO EMEQUR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950082,D3P0031,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"23,100",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"11,534",MED880902U27,MEDICAMEX,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950111,D3P0034,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"27,949",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,,TRE840702S42,TRENKES SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950113,D3P0032,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"113,620",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"5,323",QIS9807103R1,QUIMICA INDUSTRIAL Y DE SALUD SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950120,D3P0029,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"17,446",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"6,126",GEM040204HC6,GRUPO EMEQUR,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR005,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR005,Luisa Isabel Portillo Gómez,2557849,441,2540,AA-050GYR005-E441-2022 MATERIAL DE CURACION ,05. Adjudicación Directa LAASSP,Art. 41 fr. V,AA-050GYR005-E441-2022,,2022-12-28 13:02,2022-12-30 09:00,,Adquisiciones,,Electrónica,2950124,D3P0026,AA-050GYR005-E441-2022 MATERIAL DE CURACION,AA-050GYR005-E441-2022 MATERIAL DE CURACION,2023-01-16,2023-01-27,"6,500",MXN,Expirado,0,,,No se utilizó el Contrato Marco,0,0,,"16,071",CHO0107317DA,CONSORCIO HOSPITALARIO SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2557849
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR008,IMSS-Oficina de Adquisición de Bienes y Contratación de Servicios #050GYR008,María del Rosario González Olán,2553631,,"2110, 2120, 2150", LA-050GYR008-E14-2023 ADQUISICION DE TONER PARA IMPRESORAS PARA EL EJERCICIO 2023,01. Licitación Pública LAASSP,,LA-050GYR008-E14-2023,2023-01-20 00:00:00 GMT,2022-12-27 08:01,2023-01-13 08:00,,Adquisiciones,,Electrónica,2950164,D233001,Adquisicion de toner,ADQUISICION DE TONER PARA IMPRESORAS PARA EL EJERCICIO 2023,2023-01-18,2023-12-31,"9,666,090",MXN,Activo,0,,2023-02-03 00:00:00 GMT,No se utilizó el Contrato Marco,0,0,,,VDI1207047Z0,VALMAR DIGITALMICRO SA DE CV,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2553631
APF,IMSS,Instituto Mexicano del Seguro Social,050GYR020,"IMSS-UMAE Hospital de Especialidades, C.M.N.O. Departamento de Abastecimiento #050GYR020",HUGO RICARDO HERNANDEZ GARCIA,2540605,LA-050GYR020-E279-2022 ,3510,CONTRATACION DE SERVICIOS DE MANTENIMIENTO DE CONSERVACIÓN PARA EL EJERCICIO FISCAL 2023,01. Licitación Pública LAASSP,,LA-050GYR020-E279-2022,2022-12-19 00:00:00 GMT,2022-11-29 16:48,2022-12-15 11:00,,Servicios,,Electrónica,2950163,C3M0005,CONTRATACION DE SERVICIOS DE MANTENIMIENTO DE CONSERVACIÓN PARA EL EJERCICIO FISCAL 2023,CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO DE CONSERVACIÓN PARA EL EJERCICIO FISCAL 2023,2023-01-01,2023-12-31,171,MXN,Activo,0,,,No se utilizó el Contrato Marco,0,0,,,,CARLOS ALONSO RODRIGUEZ TREJO,,MX,PoC,,,https://historico-compranet.buengobierno.gob.mx/#/detalle/2540605
